,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
12426,2019,A,"Agriculture, Forestry and Fishing",e_20-49,Operating profit before tax,211,DOLLARS(millions)
12427,2019,A,"Agriculture, Forestry and Fishing",e_20-49,Total assets,7020,DOLLARS(millions)
12428,2019,A,"Agriculture, Forestry and Fishing",e_20-49,Fixed tangible assets,3355,DOLLARS(millions)
12429,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Activity unit,165,COUNT
12430,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Rolling mean employees,11334,COUNT
12431,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Salaries and wages paid,417,DOLLARS(millions)
12432,2019,A,"Agriculture, Forestry and Fishing",f_50-99,"Sales, government funding, grants and subsidies",1794,DOLLARS(millions)
12433,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Total income,1898,DOLLARS(millions)
12434,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Total expenditure,1714,DOLLARS(millions)
12435,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Operating profit before tax,144,DOLLARS(millions)
12436,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Total assets,4507,DOLLARS(millions)
12437,2019,A,"Agriculture, Forestry and Fishing",f_50-99,Fixed tangible assets,1758,DOLLARS(millions)
12438,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Activity unit,33,COUNT
12439,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Rolling mean employees,4485,COUNT
12440,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Salaries and wages paid,178,DOLLARS(millions)
12441,2019,A,"Agriculture, Forestry and Fishing",g_100-199,"Sales, government funding, grants and subsidies",484,DOLLARS(millions)
12442,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Total income,492,DOLLARS(millions)
12443,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Total expenditure,454,DOLLARS(millions)
12444,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Operating profit before tax,38,DOLLARS(millions)
12445,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Total assets,599,DOLLARS(millions)
12446,2019,A,"Agriculture, Forestry and Fishing",g_100-199,Fixed tangible assets,216,DOLLARS(millions)
12447,2019,A,"Agriculture, Forestry and Fishing",h_200+,Activity unit,24,COUNT
12448,2019,A,"Agriculture, Forestry and Fishing",h_200+,Rolling mean employees,11004,COUNT
12449,2019,A,"Agriculture, Forestry and Fishing",h_200+,Salaries and wages paid,410,DOLLARS(millions)
12450,2019,A,"Agriculture, Forestry and Fishing",h_200+,"Sales, government funding, grants and subsidies",1632,DOLLARS(millions)
12451,2019,A,"Agriculture, Forestry and Fishing",h_200+,Total income,1725,DOLLARS(millions)
12452,2019,A,"Agriculture, Forestry and Fishing",h_200+,Total expenditure,1546,DOLLARS(millions)
12453,2019,A,"Agriculture, Forestry and Fishing",h_200+,Operating profit before tax,137,DOLLARS(millions)
12454,2019,A,"Agriculture, Forestry and Fishing",h_200+,Total assets,3306,DOLLARS(millions)
12455,2019,A,"Agriculture, Forestry and Fishing",h_200+,Fixed tangible assets,1673,DOLLARS(millions)
12456,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Activity unit,65148,COUNT
12457,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Rolling mean employees,117051,COUNT
12458,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Salaries and wages paid,5589,DOLLARS(millions)
12459,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,"Sales, government funding, grants and subsidies",43291,DOLLARS(millions)
12460,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total income,45683,DOLLARS(millions)
12461,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total expenditure,39389,DOLLARS(millions)
12462,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Operating profit before tax,5161,DOLLARS(millions)
12463,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Total assets,178855,DOLLARS(millions)
12464,2019,A,"Agriculture, Forestry and Fishing",i_Industry_Total,Fixed tangible assets,102895,DOLLARS(millions)
12465,2019,B,Mining,a_0,Activity unit,438,COUNT
12466,2019,B,Mining,a_0,Rolling mean employees,0,COUNT
12467,2019,B,Mining,a_0,Salaries and wages paid,71,DOLLARS(millions)
12468,2019,B,Mining,a_0,"Sales, government funding, grants and subsidies",1092,DOLLARS(millions)
12469,2019,B,Mining,a_0,Total income,1225,DOLLARS(millions)
12470,2019,B,Mining,a_0,Total expenditure,1166,DOLLARS(millions)
12471,2019,B,Mining,a_0,Operating profit before tax,396,DOLLARS(millions)
12472,2019,B,Mining,a_0,Total assets,3577,DOLLARS(millions)
12473,2019,B,Mining,a_0,Fixed tangible assets,2028,DOLLARS(millions)
12474,2019,B,Mining,b_1-5,Activity unit,150,COUNT
12475,2019,B,Mining,b_1-5,Rolling mean employees,309,COUNT
12476,2019,B,Mining,b_1-5,Salaries and wages paid,34,DOLLARS(millions)
12477,2019,B,Mining,b_1-5,"Sales, government funding, grants and subsidies",540,DOLLARS(millions)
12478,2019,B,Mining,b_1-5,Total income,545,DOLLARS(millions)
12479,2019,B,Mining,b_1-5,Total expenditure,326,DOLLARS(millions)
12480,2019,B,Mining,b_1-5,Operating profit before tax,C,DOLLARS(millions)
12481,2019,B,Mining,b_1-5,Total assets,612,DOLLARS(millions)
12482,2019,B,Mining,b_1-5,Fixed tangible assets,421,DOLLARS(millions)
12483,2019,B,Mining,c_6-9,Activity unit,24,COUNT
12484,2019,B,Mining,c_6-9,Rolling mean employees,183,COUNT
12485,2019,B,Mining,c_6-9,Salaries and wages paid,15,DOLLARS(millions)
12486,2019,B,Mining,c_6-9,"Sales, government funding, grants and subsidies",112,DOLLARS(millions)
12487,2019,B,Mining,c_6-9,Total income,113,DOLLARS(millions)
12488,2019,B,Mining,c_6-9,Total expenditure,115,DOLLARS(millions)
12489,2019,B,Mining,c_6-9,Operating profit before tax,6,DOLLARS(millions)
12490,2019,B,Mining,c_6-9,Total assets,238,DOLLARS(millions)
12491,2019,B,Mining,c_6-9,Fixed tangible assets,45,DOLLARS(millions)
12492,2019,B,Mining,d_10-19,Activity unit,33,COUNT
12493,2019,B,Mining,d_10-19,Rolling mean employees,459,COUNT
12494,2019,B,Mining,d_10-19,Salaries and wages paid,45,DOLLARS(millions)
12495,2019,B,Mining,d_10-19,"Sales, government funding, grants and subsidies",180,DOLLARS(millions)
12496,2019,B,Mining,d_10-19,Total income,185,DOLLARS(millions)
12497,2019,B,Mining,d_10-19,Total expenditure,186,DOLLARS(millions)
12498,2019,B,Mining,d_10-19,Operating profit before tax,0,DOLLARS(millions)
12499,2019,B,Mining,d_10-19,Total assets,275,DOLLARS(millions)
12500,2019,B,Mining,d_10-19,Fixed tangible assets,116,DOLLARS(millions)
12501,2019,B,Mining,e_20-49,Activity unit,27,COUNT
12502,2019,B,Mining,e_20-49,Rolling mean employees,795,COUNT
12503,2019,B,Mining,e_20-49,Salaries and wages paid,85,DOLLARS(millions)
12504,2019,B,Mining,e_20-49,"Sales, government funding, grants and subsidies",524,DOLLARS(millions)
12505,2019,B,Mining,e_20-49,Total income,603,DOLLARS(millions)
12506,2019,B,Mining,e_20-49,Total expenditure,591,DOLLARS(millions)
12507,2019,B,Mining,e_20-49,Operating profit before tax,12,DOLLARS(millions)
12508,2019,B,Mining,e_20-49,Total assets,C,DOLLARS(millions)
12509,2019,B,Mining,e_20-49,Fixed tangible assets,221,DOLLARS(millions)
12510,2019,B,Mining,f_50-99,Activity unit,15,COUNT
12511,2019,B,Mining,f_50-99,Rolling mean employees,993,COUNT
12512,2019,B,Mining,f_50-99,Salaries and wages paid,156,DOLLARS(millions)
12513,2019,B,Mining,f_50-99,"Sales, government funding, grants and subsidies",663,DOLLARS(millions)
12514,2019,B,Mining,f_50-99,Total income,711,DOLLARS(millions)
12515,2019,B,Mining,f_50-99,Total expenditure,600,DOLLARS(millions)
12516,2019,B,Mining,f_50-99,Operating profit before tax,C,DOLLARS(millions)
12517,2019,B,Mining,f_50-99,Total assets,2086,DOLLARS(millions)
12518,2019,B,Mining,f_50-99,Fixed tangible assets,C,DOLLARS(millions)
12519,2019,B,Mining,g_100-199,Activity unit,9,COUNT
12520,2019,B,Mining,g_100-199,Rolling mean employees,1044,COUNT
12521,2019,B,Mining,g_100-199,Salaries and wages paid,81,DOLLARS(millions)
12522,2019,B,Mining,g_100-199,"Sales, government funding, grants and subsidies",846,DOLLARS(millions)
12523,2019,B,Mining,g_100-199,Total income,1698,DOLLARS(millions)
12524,2019,B,Mining,g_100-199,Total expenditure,833,DOLLARS(millions)
12525,2019,B,Mining,g_100-199,Operating profit before tax,C,DOLLARS(millions)
12526,2019,B,Mining,g_100-199,Total assets,5028,DOLLARS(millions)
12527,2019,B,Mining,g_100-199,Fixed tangible assets,C,DOLLARS(millions)
12528,2019,B,Mining,h_200+,Activity unit,6,COUNT
12529,2019,B,Mining,h_200+,Rolling mean employees,1674,COUNT
12530,2019,B,Mining,h_200+,Salaries and wages paid,207,DOLLARS(millions)
12531,2019,B,Mining,h_200+,"Sales, government funding, grants and subsidies",1234,DOLLARS(millions)
12532,2019,B,Mining,h_200+,Total income,1240,DOLLARS(millions)
12533,2019,B,Mining,h_200+,Total expenditure,1027,DOLLARS(millions)
12534,2019,B,Mining,h_200+,Operating profit before tax,C,DOLLARS(millions)
12535,2019,B,Mining,h_200+,Total assets,C,DOLLARS(millions)
12536,2019,B,Mining,h_200+,Fixed tangible assets,542,DOLLARS(millions)
12537,2019,B,Mining,i_Industry_Total,Activity unit,696,COUNT
12538,2019,B,Mining,i_Industry_Total,Rolling mean employees,5463,COUNT
12539,2019,B,Mining,i_Industry_Total,Salaries and wages paid,694,DOLLARS(millions)
12540,2019,B,Mining,i_Industry_Total,"Sales, government funding, grants and subsidies",5190,DOLLARS(millions)
12541,2019,B,Mining,i_Industry_Total,Total income,6319,DOLLARS(millions)
12542,2019,B,Mining,i_Industry_Total,Total expenditure,4843,DOLLARS(millions)
12543,2019,B,Mining,i_Industry_Total,Operating profit before tax,C,DOLLARS(millions)
12544,2019,B,Mining,i_Industry_Total,Total assets,13239,DOLLARS(millions)
12545,2019,B,Mining,i_Industry_Total,Fixed tangible assets,7841,DOLLARS(millions)
12546,2019,C,Manufacturing,a_0,Activity unit,9228,COUNT
12547,2019,C,Manufacturing,a_0,Rolling mean employees,0,COUNT
12548,2019,C,Manufacturing,a_0,Salaries and wages paid,458,DOLLARS(millions)
12549,2019,C,Manufacturing,a_0,"Sales, government funding, grants and subsidies",3108,DOLLARS(millions)
12550,2019,C,Manufacturing,a_0,Total income,3157,DOLLARS(millions)
12551,2019,C,Manufacturing,a_0,Total expenditure,2907,DOLLARS(millions)
12552,2019,C,Manufacturing,a_0,Operating profit before tax,272,DOLLARS(millions)
12553,2019,C,Manufacturing,a_0,Total assets,4727,DOLLARS(millions)
12554,2019,C,Manufacturing,a_0,Fixed tangible assets,2156,DOLLARS(millions)
12555,2019,C,Manufacturing,b_1-5,Activity unit,6618,COUNT
12556,2019,C,Manufacturing,b_1-5,Rolling mean employees,14973,COUNT
12557,2019,C,Manufacturing,b_1-5,Salaries and wages paid,813,DOLLARS(millions)
12558,2019,C,Manufacturing,b_1-5,"Sales, government funding, grants and subsidies",4526,DOLLARS(millions)
12559,2019,C,Manufacturing,b_1-5,Total income,4580,DOLLARS(millions)
12560,2019,C,Manufacturing,b_1-5,Total expenditure,4353,DOLLARS(millions)
12561,2019,C,Manufacturing,b_1-5,Operating profit before tax,306,DOLLARS(millions)
12562,2019,C,Manufacturing,b_1-5,Total assets,2812,DOLLARS(millions)
12563,2019,C,Manufacturing,b_1-5,Fixed tangible assets,731,DOLLARS(millions)
12564,2019,C,Manufacturing,c_6-9,Activity unit,1809,COUNT
12565,2019,C,Manufacturing,c_6-9,Rolling mean employees,13041,COUNT
12566,2019,C,Manufacturing,c_6-9,Salaries and wages paid,624,DOLLARS(millions)
12567,2019,C,Manufacturing,c_6-9,"Sales, government funding, grants and subsidies",2737,DOLLARS(millions)
12568,2019,C,Manufacturing,c_6-9,Total income,2749,DOLLARS(millions)
12569,2019,C,Manufacturing,c_6-9,Total expenditure,2522,DOLLARS(millions)
12570,2019,C,Manufacturing,c_6-9,Operating profit before tax,250,DOLLARS(millions)
12571,2019,C,Manufacturing,c_6-9,Total assets,1685,DOLLARS(millions)
12572,2019,C,Manufacturing,c_6-9,Fixed tangible assets,441,DOLLARS(millions)
12573,2019,C,Manufacturing,d_10-19,Activity unit,1917,COUNT
12574,2019,C,Manufacturing,d_10-19,Rolling mean employees,25422,COUNT
12575,2019,C,Manufacturing,d_10-19,Salaries and wages paid,1296,DOLLARS(millions)
12576,2019,C,Manufacturing,d_10-19,"Sales, government funding, grants and subsidies",5593,DOLLARS(millions)
12577,2019,C,Manufacturing,d_10-19,Total income,5651,DOLLARS(millions)
12578,2019,C,Manufacturing,d_10-19,Total expenditure,5358,DOLLARS(millions)
12579,2019,C,Manufacturing,d_10-19,Operating profit before tax,328,DOLLARS(millions)
12580,2019,C,Manufacturing,d_10-19,Total assets,3620,DOLLARS(millions)
12581,2019,C,Manufacturing,d_10-19,Fixed tangible assets,843,DOLLARS(millions)
12582,2019,C,Manufacturing,e_20-49,Activity unit,1209,COUNT
12583,2019,C,Manufacturing,e_20-49,Rolling mean employees,35712,COUNT
12584,2019,C,Manufacturing,e_20-49,Salaries and wages paid,1955,DOLLARS(millions)
12585,2019,C,Manufacturing,e_20-49,"Sales, government funding, grants and subsidies",8890,DOLLARS(millions)
12586,2019,C,Manufacturing,e_20-49,Total income,8943,DOLLARS(millions)
12587,2019,C,Manufacturing,e_20-49,Total expenditure,8372,DOLLARS(millions)
12588,2019,C,Manufacturing,e_20-49,Operating profit before tax,746,DOLLARS(millions)
12589,2019,C,Manufacturing,e_20-49,Total assets,6834,DOLLARS(millions)
12590,2019,C,Manufacturing,e_20-49,Fixed tangible assets,1848,DOLLARS(millions)
12591,2019,C,Manufacturing,f_50-99,Activity unit,405,COUNT
12592,2019,C,Manufacturing,f_50-99,Rolling mean employees,27708,COUNT
12593,2019,C,Manufacturing,f_50-99,Salaries and wages paid,1734,DOLLARS(millions)
12594,2019,C,Manufacturing,f_50-99,"Sales, government funding, grants and subsidies",12311,DOLLARS(millions)
12595,2019,C,Manufacturing,f_50-99,Total income,12472,DOLLARS(millions)
12596,2019,C,Manufacturing,f_50-99,Total expenditure,11705,DOLLARS(millions)
12597,2019,C,Manufacturing,f_50-99,Operating profit before tax,843,DOLLARS(millions)
12598,2019,C,Manufacturing,f_50-99,Total assets,7826,DOLLARS(millions)
12599,2019,C,Manufacturing,f_50-99,Fixed tangible assets,2449,DOLLARS(millions)
12600,2019,C,Manufacturing,g_100-199,Activity unit,201,COUNT
12601,2019,C,Manufacturing,g_100-199,Rolling mean employees,27045,COUNT
12602,2019,C,Manufacturing,g_100-199,Salaries and wages paid,1706,DOLLARS(millions)
12603,2019,C,Manufacturing,g_100-199,"Sales, government funding, grants and subsidies",11581,DOLLARS(millions)
12604,2019,C,Manufacturing,g_100-199,Total income,11714,DOLLARS(millions)
12605,2019,C,Manufacturing,g_100-199,Total expenditure,11054,DOLLARS(millions)
12606,2019,C,Manufacturing,g_100-199,Operating profit before tax,835,DOLLARS(millions)
12607,2019,C,Manufacturing,g_100-199,Total assets,9966,DOLLARS(millions)
12608,2019,C,Manufacturing,g_100-199,Fixed tangible assets,2949,DOLLARS(millions)
12609,2019,C,Manufacturing,h_200+,Activity unit,159,COUNT
12610,2019,C,Manufacturing,h_200+,Rolling mean employees,91965,COUNT
12611,2019,C,Manufacturing,h_200+,Salaries and wages paid,7177,DOLLARS(millions)
12612,2019,C,Manufacturing,h_200+,"Sales, government funding, grants and subsidies",67832,DOLLARS(millions)
12613,2019,C,Manufacturing,h_200+,Total income,68977,DOLLARS(millions)
12614,2019,C,Manufacturing,h_200+,Total expenditure,64610,DOLLARS(millions)
12615,2019,C,Manufacturing,h_200+,Operating profit before tax,4368,DOLLARS(millions)
12616,2019,C,Manufacturing,h_200+,Total assets,53587,DOLLARS(millions)
12617,2019,C,Manufacturing,h_200+,Fixed tangible assets,19201,DOLLARS(millions)
12618,2019,C,Manufacturing,i_Industry_Total,Activity unit,21543,COUNT
12619,2019,C,Manufacturing,i_Industry_Total,Rolling mean employees,235866,COUNT
12620,2019,C,Manufacturing,i_Industry_Total,Salaries and wages paid,15763,DOLLARS(millions)
12621,2019,C,Manufacturing,i_Industry_Total,"Sales, government funding, grants and subsidies",116578,DOLLARS(millions)
12622,2019,C,Manufacturing,i_Industry_Total,Total income,118243,DOLLARS(millions)
12623,2019,C,Manufacturing,i_Industry_Total,Total expenditure,110882,DOLLARS(millions)
12624,2019,C,Manufacturing,i_Industry_Total,Operating profit before tax,7948,DOLLARS(millions)
12625,2019,C,Manufacturing,i_Industry_Total,Total assets,91057,DOLLARS(millions)
12626,2019,C,Manufacturing,i_Industry_Total,Fixed tangible assets,30618,DOLLARS(millions)
12627,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Activity unit,558,COUNT
12628,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Rolling mean employees,0,COUNT
12629,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Salaries and wages paid,26,DOLLARS(millions)
12630,2019,D,"Electricity, Gas, Water and Waste Services",a_0,"Sales, government funding, grants and subsidies",1423,DOLLARS(millions)
12631,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Total income,1529,DOLLARS(millions)
12632,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Total expenditure,1302,DOLLARS(millions)
12633,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Operating profit before tax,223,DOLLARS(millions)
12634,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Total assets,7166,DOLLARS(millions)
12635,2019,D,"Electricity, Gas, Water and Waste Services",a_0,Fixed tangible assets,5706,DOLLARS(millions)
12636,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Activity unit,369,COUNT
12637,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Rolling mean employees,747,COUNT
12638,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Salaries and wages paid,47,DOLLARS(millions)
12639,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,"Sales, government funding, grants and subsidies",251,DOLLARS(millions)
12640,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total income,256,DOLLARS(millions)
12641,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total expenditure,221,DOLLARS(millions)
12642,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Operating profit before tax,33,DOLLARS(millions)
12643,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Total assets,481,DOLLARS(millions)
12644,2019,D,"Electricity, Gas, Water and Waste Services",b_1-5,Fixed tangible assets,332,DOLLARS(millions)
12645,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Activity unit,60,COUNT
12646,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Rolling mean employees,423,COUNT
12647,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Salaries and wages paid,22,DOLLARS(millions)
12648,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,"Sales, government funding, grants and subsidies",152,DOLLARS(millions)
12649,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total income,155,DOLLARS(millions)
12650,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total expenditure,140,DOLLARS(millions)
12651,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Operating profit before tax,17,DOLLARS(millions)
12652,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Total assets,230,DOLLARS(millions)
12653,2019,D,"Electricity, Gas, Water and Waste Services",c_6-9,Fixed tangible assets,129,DOLLARS(millions)
12654,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Activity unit,66,COUNT
12655,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Rolling mean employees,849,COUNT
12656,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Salaries and wages paid,48,DOLLARS(millions)
12657,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,"Sales, government funding, grants and subsidies",293,DOLLARS(millions)
12658,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total income,297,DOLLARS(millions)
12659,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total expenditure,290,DOLLARS(millions)
12660,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Operating profit before tax,25,DOLLARS(millions)
12661,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Total assets,714,DOLLARS(millions)
12662,2019,D,"Electricity, Gas, Water and Waste Services",d_10-19,Fixed tangible assets,577,DOLLARS(millions)
12663,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Activity unit,39,COUNT
12664,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Rolling mean employees,1128,COUNT
12665,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Salaries and wages paid,67,DOLLARS(millions)
12666,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,"Sales, government funding, grants and subsidies",395,DOLLARS(millions)
12667,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total income,404,DOLLARS(millions)
12668,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total expenditure,360,DOLLARS(millions)
12669,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Operating profit before tax,55,DOLLARS(millions)
12670,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Total assets,1156,DOLLARS(millions)
12671,2019,D,"Electricity, Gas, Water and Waste Services",e_20-49,Fixed tangible assets,896,DOLLARS(millions)
12672,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Activity unit,15,COUNT
12673,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Rolling mean employees,1065,COUNT
12674,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Salaries and wages paid,74,DOLLARS(millions)
12675,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,"Sales, government funding, grants and subsidies",462,DOLLARS(millions)
12676,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total income,478,DOLLARS(millions)
12677,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total expenditure,425,DOLLARS(millions)
12678,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Operating profit before tax,44,DOLLARS(millions)
12679,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Total assets,1040,DOLLARS(millions)
12680,2019,D,"Electricity, Gas, Water and Waste Services",f_50-99,Fixed tangible assets,706,DOLLARS(millions)
12681,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Activity unit,18,COUNT
12682,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Rolling mean employees,2490,COUNT
12683,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Salaries and wages paid,147,DOLLARS(millions)
12684,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
12685,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total income,1241,DOLLARS(millions)
12686,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total expenditure,1096,DOLLARS(millions)
12687,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Operating profit before tax,165,DOLLARS(millions)
12688,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Total assets,5884,DOLLARS(millions)
12689,2019,D,"Electricity, Gas, Water and Waste Services",g_100-199,Fixed tangible assets,4535,DOLLARS(millions)
12690,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Activity unit,18,COUNT
12691,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Rolling mean employees,12630,COUNT
12692,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Salaries and wages paid,1096,DOLLARS(millions)
12693,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,"Sales, government funding, grants and subsidies",16416,DOLLARS(millions)
12694,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Total income,16965,DOLLARS(millions)
12695,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Total expenditure,14643,DOLLARS(millions)
12696,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Operating profit before tax,2064,DOLLARS(millions)
12697,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Total assets,56039,DOLLARS(millions)
12698,2019,D,"Electricity, Gas, Water and Waste Services",h_200+,Fixed tangible assets,45717,DOLLARS(millions)
12699,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Activity unit,1140,COUNT
12700,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Rolling mean employees,19329,COUNT
12701,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Salaries and wages paid,1527,DOLLARS(millions)
12702,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,"Sales, government funding, grants and subsidies",C,DOLLARS(millions)
12703,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total income,21325,DOLLARS(millions)
12704,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total expenditure,18476,DOLLARS(millions)
12705,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Operating profit before tax,2626,DOLLARS(millions)
12706,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Total assets,72711,DOLLARS(millions)
12707,2019,D,"Electricity, Gas, Water and Waste Services",i_Industry_Total,Fixed tangible assets,58598,DOLLARS(millions)
12708,2019,E,Construction,a_0,Activity unit,36987,COUNT
12709,2019,E,Construction,a_0,Rolling mean employees,0,COUNT
12710,2019,E,Construction,a_0,Salaries and wages paid,1656,DOLLARS(millions)
12711,2019,E,Construction,a_0,"Sales, government funding, grants and subsidies",13281,DOLLARS(millions)
12712,2019,E,Construction,a_0,Total income,13466,DOLLARS(millions)
12713,2019,E,Construction,a_0,Total expenditure,11976,DOLLARS(millions)
12714,2019,E,Construction,a_0,Operating profit before tax,1722,DOLLARS(millions)
12715,2019,E,Construction,a_0,Total assets,16344,DOLLARS(millions)
12716,2019,E,Construction,a_0,Fixed tangible assets,4810,DOLLARS(millions)
12717,2019,E,Construction,b_1-5,Activity unit,21210,COUNT
12718,2019,E,Construction,b_1-5,Rolling mean employees,40401,COUNT
12719,2019,E,Construction,b_1-5,Salaries and wages paid,2777,DOLLARS(millions)
12720,2019,E,Construction,b_1-5,"Sales, government funding, grants and subsidies",12555,DOLLARS(millions)
12721,2019,E,Construction,b_1-5,Total income,12636,DOLLARS(millions)
12722,2019,E,Construction,b_1-5,Total expenditure,11636,DOLLARS(millions)
12723,2019,E,Construction,b_1-5,Operating profit before tax,1096,DOLLARS(millions)
12724,2019,E,Construction,b_1-5,Total assets,7319,DOLLARS(millions)
12725,2019,E,Construction,b_1-5,Fixed tangible assets,1860,DOLLARS(millions)
12726,2019,E,Construction,c_6-9,Activity unit,2988,COUNT
12727,2019,E,Construction,c_6-9,Rolling mean employees,21228,COUNT
12728,2019,E,Construction,c_6-9,Salaries and wages paid,1197,DOLLARS(millions)
12729,2019,E,Construction,c_6-9,"Sales, government funding, grants and subsidies",5333,DOLLARS(millions)
12730,2019,E,Construction,c_6-9,Total income,5352,DOLLARS(millions)
12731,2019,E,Construction,c_6-9,Total expenditure,5027,DOLLARS(millions)
12732,2019,E,Construction,c_6-9,Operating profit before tax,341,DOLLARS(millions)
12733,2019,E,Construction,c_6-9,Total assets,2427,DOLLARS(millions)
12734,2019,E,Construction,c_6-9,Fixed tangible assets,572,DOLLARS(millions)
